Sim_ID,Age,Gender,Race,Country,E1_response,E1_score,E2_response,E2_score,E3_response,E3_score,E4_response,E4_score,E5_response,E5_score,E6_response,E6_score,E7_response,E7_score,E8_response,E8_score,E9_response,E9_score,E10_response,E10_score,N1_response,N1_score,N2_response,N2_score,N3_response,N3_score,N4_response,N4_score,N5_response,N5_score,N6_response,N6_score,N7_response,N7_score,N8_response,N8_score,N9_response,N9_score,N10_response,N10_score,A1_response,A1_score,A2_response,A2_score,A3_response,A3_score,A4_response,A4_score,A5_response,A5_score,A6_response,A6_score,A7_response,A7_score,A8_response,A8_score,A9_response,A9_score,A10_response,A10_score,C1_response,C1_score,C2_response,C2_score,C3_response,C3_score,C4_response,C4_score,C5_response,C5_score,C6_response,C6_score,C7_response,C7_score,C8_response,C8_score,C9_response,C9_score,C10_response,C10_score,O1_response,O1_score,O2_response,O2_score,O3_response,O3_score,O4_response,O4_score,O5_response,O5_score,O6_response,O6_score,O7_response,O7_score,O8_response,O8_score,O9_response,O9_score,O10_response,O10_score
NLP_P8470_R0,17,Female,Caucasian (European),Australia,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4,sometimes,3,sometimes,3,rarely,2,often,4,rarely,2,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,rarely,2,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,never,1,often,4,often,4,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,never,1,often,4,rarely,2,sometimes,3,often,4
NLP_P8471_R0,35,Male,Caucasian (European),United States of America,rarely,2,rarely,2,sometimes,3,rarely,2,sometimes,3,rarely,2,sometimes,3,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,rarely,2,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4,sometimes,3,often,4,rarely,2,sometimes,3,sometimes,3,often,4,never,1,often,4,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,sometimes,3,often,4
NLP_P8472_R0,41,Male,Caucasian (European),United States of America,rarely,2,rarely,2,sometimes,3,rarely,2,sometimes,3,rarely,2,sometimes,3,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,rarely,2,sometimes,3,rarely,2,sometimes,3,sometimes,3,never,1,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,often,4,sometimes,3,sometimes,3,rarely,2,rarely,2,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,sometimes,3
NLP_P8473_R0,16,Female,North East Asian,United States of America,sometimes,3,rarely,2,sometimes,3,rarely,2,sometimes,3,rarely,2,sometimes,3,rarely,2,sometimes,3,sometimes,3,often,4,sometimes,3,often,4,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,sometimes,3,often,4,rarely,2,often,4,often,4,often,4,rarely,2,often,4,rarely,2,often,4,never,1,often,4,sometimes,3,sometimes,3,often,4
NLP_P8474_R0,50,Female,Other,United States of America,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,rarely,2,rarely,2,sometimes,3,never,1,often,4,rarely,2,often,4,rarely,2,often,4,never,1,often,4,often,4,often,4,often,4,sometimes,3,often,4,rarely,2,sometimes,3,sometimes,3,often,4,never,1,often,4,often,4,often,4,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
NLP_P8475_R0,28,Male,Caucasian (Indian),Pakistan,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,rarely,2,sometimes,3,never,1,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4,sometimes,3,often,4,rarely,2,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,sometimes,3,often,4
NLP_P8476_R0,16,Female,West African,United States of America,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,sometimes,3,rarely,2,rarely,2,sometimes,3,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,never,1,often,4,rarely,2,often,4,never,1,often,4,often,4,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,sometimes,3,often,4,sometimes,3,often,4,rarely,2,often,4,never,1,often,4,rarely,2,often,4,often,4
NLP_P8477_R0,37,Female,Caucasian (European),South Africa,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4,rarely,2,sometimes,3,often,4,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,sometimes,3,often,4,often,4,sometimes,3,often,4,sometimes,3,sometimes,3,never,1,often,4,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4
NLP_P8478_R0,22,Male,Caucasian (European),Brazil,sometimes,3,rarely,2,often,4,rarely,2,sometimes,3,rarely,2,often,4,often,4,rarely,2,sometimes,3,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,never,1,sometimes,3,often,4,often,4,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,often,4,often,4,sometimes,3,often,4,rarely,2,often,4,never,1,often,4,rarely,2,sometimes,3,often,4
NLP_P8479_R0,14,Female,Caucasian (European),United States of America,sometimes,3,rarely,2,sometimes,3,often,4,sometimes,3,rarely,2,sometimes,3,often,4,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,sometimes,3,often,4,often,4,sometimes,3,sometimes,3,sometimes,3,often,4,never,1,sometimes,3,often,4,sometimes,3,rarely,2,often,4,rarely,2,often,4,never,1,often,4,rarely,2,sometimes,3,often,4
NLP_P8480_R0,48,Female,Other,Philippines,rarely,2,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4,rarely,2,sometimes,3,sometimes,3,often,4,sometimes,3,often,4,sometimes,3,rarely,2,sometimes,3,rarely,2,rarely,2,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,never,1,often,4,often,4,often,4,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,never,1,often,4,often,4,often,4,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4
NLP_P8481_R0,23,Male,Caucasian (European),United States of America,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,rarely,2,often,4,rarely,2,often,4,never,1,sometimes,3,rarely,2,often,4,often,4
NLP_P8482_R0,45,Female,Caucasian (European),United States of America,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,often,4,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,rarely,2,rarely,2,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,sometimes,3,often,4,never,1,sometimes,3,often,4,often,4,rarely,2,often,4,rarely,2,often,4,never,1,often,4,sometimes,3,often,4,often,4
NLP_P8483_R0,17,Female,Caucasian (European),United States of America,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,rarely,2,often,4,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,often,4,often,4,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
NLP_P8484_R0,16,Female,Caucasian (European),Australia,often,4,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,sometimes,3,often,4,sometimes,3,often,4,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,rarely,2,often,4,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,rarely,2,rarely,2,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,never,1,often,4,rarely,2,sometimes,3,often,4
NLP_P8485_R0,23,Female,Caucasian (Indian),India,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,often,4,never,1,often,4,rarely,2,often,4,never,1,often,4,often,4,often,4,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,sometimes,3,often,4
NLP_P8486_R0,28,Male,Caucasian (European),United States of America,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,rarely,2,rarely,2,sometimes,3,rarely,2,often,4,never,1,often,4,rarely,2,often,4,never,1,often,4,sometimes,3,often,4,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,sometimes,3,often,4
NLP_P8487_R0,22,Male,Caucasian (European),United Kingdom of Great Britain and Northern Ireland,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4,rarely,2,sometimes,3,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,never,1,often,4,sometimes,3,often,4,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,sometimes,3,sometimes,3,often,4
NLP_P8488_R0,33,Female,Caucasian (European),United Arab Emirates,sometimes,3,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,often,4,rarely,2,often,4,rarely,2,sometimes,3,sometimes,3,often,4,never,1,sometimes,3,often,4,often,4,rarely,2,often,4,rarely,2,often,4,never,1,often,4,rarely,2,often,4,often,4
NLP_P8489_R0,18,Male,Other,United States of America,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,rarely,2,sometimes,3,never,1,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,rarely,2,often,4,rarely,2,often,4,never,1,sometimes,3,rarely,2,sometimes,3,often,4
NLP_P8490_R0,20,Female,Caucasian (European),Serbia,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,rarely,2,often,4,often,4,rarely,2,sometimes,3,sometimes,3,often,4,sometimes,3,rarely,2,sometimes,3,rarely,2,sometimes,3,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,never,1,often,4,rarely,2,often,4,never,1,often,4,often,4,often,4,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,often,4,often,4,rarely,2,often,4,rarely,2,often,4,never,1,often,4,sometimes,3,often,4,often,4
NLP_P8491_R0,24,Female,Other,India,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,rarely,2,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,never,1,often,4,often,4,often,4,often,4,sometimes,3,often,4,rarely,2,often,4,sometimes,3,sometimes,3,never,1,often,4,often,4,often,4,rarely,2,often,4,rarely,2,often,4,never,1,often,4,rarely,2,often,4,often,4
NLP_P8492_R0,46,Female,Mixed Race,United States of America,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,rarely,2,sometimes,3,never,1,often,4,never,1,often,4,never,1,often,4,never,1,often,4,often,4,often,4,often,4,sometimes,3,often,4,sometimes,3,often,4,sometimes,3,often,4,never,1,often,4,often,4,often,4,rarely,2,often,4,rarely,2,often,4,never,1,often,4,rarely,2,often,4,often,4
NLP_P8493_R0,16,Male,Caucasian (European),United States of America,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,often,4,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,sometimes,3,sometimes,3,often,4,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,rarely,2,often,4,rarely,2,often,4,never,1,often,4,rarely,2,sometimes,3,often,4
NLP_P8494_R0,26,Male,Other,Brazil,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,rarely,2,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,sometimes,3,rarely,2,never,1,sometimes,3,often,4,often,4,rarely,2,often,4,rarely,2,often,4,never,1,often,4,sometimes,3,often,4,often,4
NLP_P8495_R0,28,Female,North East Asian,Brazil,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,sometimes,3,often,4,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,never,1,often,4,often,4,often,4,often,4,sometimes,3,often,4,sometimes,3,often,4,often,4,sometimes,3,rarely,2,sometimes,3,often,4,often,4,rarely,2,often,4,rarely,2,often,4,never,1,often,4,sometimes,3,often,4,often,4
NLP_P8496_R0,45,Female,Other,United States of America,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,often,4,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,never,1,often,4,often,4,often,4,sometimes,3,rarely,2,often,4,rarely,2,sometimes,3,sometimes,3,often,4,never,1,sometimes,3,often,4,often,4,rarely,2,often,4,rarely,2,often,4,never,1,often,4,sometimes,3,often,4,often,4
NLP_P8497_R0,24,Male,Caucasian (European),Brazil,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,never,1,often,4,often,4,often,4,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,sometimes,3,rarely,2,rarely,2,often,4,often,4,often,4,rarely,2,often,4,rarely,2,often,4,never,1,often,4,sometimes,3,often,4,often,4
NLP_P8498_R0,17,Female,Caucasian (European),Serbia,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,never,1,often,4,sometimes,3,often,4,often,4
NLP_P8499_R0,36,Male,Caucasian (European),United States of America,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,sometimes,3,rarely,2,rarely,2,sometimes,3,sometimes,3,usually,3,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,rarely,2,rarely,2,sometimes,3,never,1,sometimes,3,never,1,often,4,rarely,2,often,4,never,1,often,4,sometimes,3,often,4,sometimes,3,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,never,1,often,4,often,4,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4
NLP_P8500_R0,14,Female,Caucasian (European),United States of America,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,often,4,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,often,4,often,4,rarely,2,often,4,rarely,2,often,4,never,1,often,4,rarely,2,sometimes,3,often,4
NLP_P8501_R0,21,Female,Mixed Race,South Africa,sometimes,3,sometimes,3,often,4,rarely,2,often,4,never,1,often,4,rarely,2,rarely,2,sometimes,3,sometimes,3,often,4,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,often,4,never,1,often,4,never,1,often,4,never,1,often,4,often,4,often,4,often,4,sometimes,3,often,4,rarely,2,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,often,4,often,4,rarely,2,often,4,rarely,2,often,4,never,1,often,4,often,4,often,4,often,4
NLP_P8502_R0,19,Male,Caucasian (European),United States of America,rarely,2,rarely,2,sometimes,3,rarely,2,sometimes,3,rarely,2,sometimes,3,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,often,4,sometimes,3,rarely,2,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,sometimes,3,often,4
NLP_P8503_R0,29,Female,Caucasian (European),Russian Federation,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,often,4,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,often,4,often,4,sometimes,3,often,4,rarely,2,often,4,never,1,often,4,sometimes,3,often,4,often,4
NLP_P8504_R0,20,Male,Caucasian (European),United States of America,sometimes,3,sometimes,3,often,4,rarely,2,sometimes,3,rarely,2,sometimes,3,rarely,2,rarely,2,sometimes,3,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,never,1,often,4,rarely,2,often,4,never,1,often,4,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,sometimes,3,often,4
NLP_P8505_R0,15,Female,Caucasian (European),United States of America,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,often,4,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,sometimes,3,often,4,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,sometimes,3,often,4
NLP_P8506_R0,16,Male,Caucasian (European),New Zealand,sometimes,3,rarely,2,sometimes,3,rarely,2,sometimes,3,never,1,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,often,4,rarely,2,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,rarely,2,sometimes,3,never,1,often,4,rarely,2,often,4,rarely,2,often,4,never,1,often,4,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,rarely,2,often,4,rarely,2,often,4,never,1,often,4,rarely,2,sometimes,3,often,4
NLP_P8507_R0,32,Female,Other,India,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,never,1,often,4,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,often,4,sometimes,3,often,4,rarely,2,sometimes,3,sometimes,3,sometimes,3,never,1,often,4,often,4,often,4,rarely,2,often,4,rarely,2,often,4,never,1,often,4,sometimes,3,often,4,often,4
NLP_P8508_R0,22,Female,Mixed Race,United States of America,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4,rarely,2,sometimes,3,sometimes,3,often,4,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,never,1,often,4,often,4,often,4,sometimes,3,sometimes,3,often,4,sometimes,3,often,4,sometimes,3,sometimes,3,never,1,sometimes,3,often,4,often,4,rarely,2,often,4,rarely,2,often,4,never,1,often,4,rarely,2,often,4,often,4
NLP_P8509_R0,16,Female,Caucasian (European),United States of America,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,often,4,rarely,2,sometimes,3,often,4,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,sometimes,3,rarely,2,often,4,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,often,4,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,sometimes,3,often,4
NLP_P8510_R0,26,Female,Caucasian (Indian),India,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,often,4,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,never,1,often,4,rarely,2,often,4,rarely,2,often,4,never,1,often,4,often,4,often,4,often,4,sometimes,3,often,4,rarely,2,sometimes,3,sometimes,3,sometimes,3,rarely,2,often,4,often,4,often,4,rarely,2,often,4,rarely,2,often,4,never,1,often,4,sometimes,3,often,4,often,4
NLP_P8511_R0,25,Male,Caucasian (Middle East),Egypt,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,rarely,2,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,never,1,often,4,often,4,often,4,sometimes,3,sometimes,3,often,4,sometimes,3,sometimes,3,sometimes,3,sometimes,3,never,1,sometimes,3,often,4,often,4,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,sometimes,3,often,4
NLP_P8512_R0,33,Male,Caucasian (Middle East),Cyprus,sometimes,3,sometimes,3,often,4,rarely,2,often,4,rarely,2,often,4,often,4,rarely,2,sometimes,3,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,sometimes,3,rarely,2,sometimes,3,never,1,often,4,never,1,often,4,rarely,2,often,4,never,1,often,4,often,4,often,4,sometimes,3,rarely,2,often,4,rarely,2,sometimes,3,sometimes,3,often,4,never,1,sometimes,3,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4
